file_id,hour,minute,second,cropped_filename,cam_id,person_id,class,camera,aspect_ratio,width,height,original_class,reason
17-55-43-2,17,55,43,person_000558_image_000160_conf_80.83.jpg,cam1,good,good,cam1,2.7547892720306515,261,719,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
17-55-43-2,17,55,43,person_000559_image_000160_conf_79.36.jpg,cam1,good,good,cam1,3.2877906976744184,344,1131,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
17-55-46,17,55,46,person_000560_image_000161_conf_79.49.jpg,cam1,good,good,cam1,5.508849557522124,226,1245,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
17-55-46,17,55,46,person_000561_image_000161_conf_76.95.jpg,cam1,junk,junk,cam1,1.7567567567567568,296,520,junk,"Image failed due to: Poor aspect ratio, No head detected, No torso detected, Light sources detected, Body occlusion detected"
17-55-46,17,55,46,person_000562_image_000161_conf_76.70.jpg,cam1,good,good,cam1,2.6144578313253013,249,651,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
17-55-46,17,55,46,person_000563_image_000161_conf_74.15.jpg,cam1,junk,junk,cam1,1.709433962264151,265,453,junk,"Image failed due to: Poor aspect ratio, Light sources detected"
17-55-47,17,55,47,person_000564_image_000162_conf_86.71.jpg,cam1,good,good,cam1,3.507645259938838,327,1147,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
17-55-47,17,55,47,person_000565_image_000162_conf_82.92.jpg,cam1,junk,junk,cam1,2.11070110701107,271,572,junk,Image failed due to: Light sources detected
17-55-47,17,55,47,person_000566_image_000162_conf_74.09.jpg,cam1,good,good,cam1,2.7479338842975207,242,665,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
17-55-47,17,55,47,person_000567_image_000162_conf_70.26.jpg,cam1,junk,good,cam1,2.316923076923077,325,753,junk,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
17-55-50-1,17,55,50,person_000568_image_000163_conf_75.65.jpg,cam1,junk,good,cam1,2.484978540772532,233,579,junk,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
17-55-50-1,17,55,50,person_000569_image_000163_conf_74.45.jpg,cam1,good,junk,cam1,1.8498583569405096,353,653,good,"Image failed due to: Poor aspect ratio, Light sources detected"
17-55-50-2,17,55,50,person_000570_image_000164_conf_73.20.jpg,cam1,junk,good,cam1,2.748792270531401,207,569,junk,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
17-55-53,17,55,53,person_000571_image_000165_conf_81.24.jpg,cam1,good,good,cam1,3.325174825174825,286,951,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
17-55-54,17,55,54,person_000572_image_000166_conf_77.69.jpg,cam1,good,good,cam1,3.518018018018018,222,781,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
17-56-03,17,56,3,person_000573_image_000167_conf_84.93.jpg,cam1,good,good,cam1,2.5338078291814945,281,712,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
17-56-03,17,56,3,person_000574_image_000167_conf_82.98.jpg,cam1,good,good,cam1,3.082437275985663,279,860,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
17-56-05,17,56,5,person_000575_image_000168_conf_86.46.jpg,cam1,person24,good,cam1,2.250681198910082,367,826,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
17-56-05,17,56,5,person_000576_image_000168_conf_82.78.jpg,cam1,junk,junk,cam1,2.112540192926045,311,657,junk,Image failed due to: Light sources detected
17-56-05,17,56,5,person_000577_image_000168_conf_80.23.jpg,cam1,junk,junk,cam1,2.1606425702811247,249,538,junk,Image failed due to: Light sources detected
17-56-05,17,56,5,person_000578_image_000168_conf_74.83.jpg,cam1,junk,junk,cam1,1.5938697318007662,261,416,junk,"Image failed due to: Poor aspect ratio, Light sources detected"
17-56-05,17,56,5,person_000579_image_000168_conf_71.13.jpg,cam1,junk,good,cam1,3.4727272727272727,165,573,junk,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
17-56-06-1,17,56,6,person_000580_image_000169_conf_88.82.jpg,cam1,person24,good,cam1,2.858611825192802,389,1112,good,"Image passed with positive features: Passed initial quality check, Good image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
17-56-06-1,17,56,6,person_000581_image_000169_conf_84.28.jpg,cam1,person25,junk,cam1,1.8463611859838276,371,685,good,"Image failed due to: Poor aspect ratio, Light sources detected"
17-56-06-1,17,56,6,person_000582_image_000169_conf_79.57.jpg,cam1,junk,junk,cam1,1.5632183908045978,261,408,junk,"Image failed due to: Poor aspect ratio, Light sources detected"
17-56-06-1,17,56,6,person_000583_image_000169_conf_72.88.jpg,cam1,junk,good,cam1,3.0052631578947366,190,571,junk,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
17-56-06-2,17,56,6,person_000584_image_000170_conf_82.09.jpg,cam1,person24,junk,cam1,2.0525,400,821,good,Image failed due to: Light sources detected
17-56-06-2,17,56,6,person_000585_image_000170_conf_81.59.jpg,cam1,person25,junk,cam1,1.993920972644377,329,656,good,Image failed due to: Light sources detected
17-56-06-2,17,56,6,person_000586_image_000170_conf_81.01.jpg,cam1,junk,junk,cam1,1.996124031007752,258,515,junk,Image failed due to: Light sources detected
17-56-06-2,17,56,6,person_000587_image_000170_conf_80.74.jpg,cam1,junk,junk,cam1,1.5303030303030305,264,404,junk,"Image failed due to: Poor aspect ratio, Light sources detected"
17-56-10-1,17,56,10,person_000588_image_000171_conf_85.76.jpg,cam1,good,good,cam1,2.907749077490775,271,788,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
17-56-10-1,17,56,10,person_000589_image_000171_conf_80.07.jpg,cam1,junk,junk,cam1,1.4887218045112782,266,396,junk,"Image failed due to: Poor aspect ratio, Light sources detected"
17-56-10-2,17,56,10,person_000590_image_000172_conf_87.03.jpg,cam1,good,good,cam1,2.963235294117647,272,806,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
17-56-10-2,17,56,10,person_000591_image_000172_conf_83.61.jpg,cam1,junk,junk,cam1,1.5056179775280898,267,402,junk,"Image failed due to: Poor aspect ratio, Light sources detected"
17-56-11,17,56,11,person_000592_image_000173_conf_85.49.jpg,cam1,good,junk,cam1,1.944625407166124,307,597,good,Image failed due to: Light sources detected
17-56-11,17,56,11,person_000593_image_000173_conf_85.49.jpg,cam1,good,good,cam1,3.3238993710691824,318,1057,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
17-56-11,17,56,11,person_000594_image_000173_conf_80.13.jpg,cam1,junk,junk,cam1,1.4172661870503598,278,394,junk,"Image failed due to: Poor aspect ratio, Light sources detected"
17-56-11,17,56,11,person_000595_image_000173_conf_71.01.jpg,cam1,junk,junk,cam1,1.928348909657321,321,619,junk,Image failed due to: Light sources detected
17-56-14-1,17,56,14,person_000596_image_000174_conf_82.72.jpg,cam1,junk,good,cam1,2.387205387205387,297,709,junk,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
17-56-14-1,17,56,14,person_000597_image_000174_conf_78.53.jpg,cam1,good,good,cam1,4.816,250,1204,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
17-56-14-1,17,56,14,person_000598_image_000174_conf_72.98.jpg,cam1,good,good,cam1,2.4909090909090907,275,685,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
17-56-14-1,17,56,14,person_000599_image_000174_conf_71.70.jpg,cam1,junk,junk,cam1,1.5601503759398496,266,415,junk,"Image failed due to: Poor aspect ratio, Light sources detected"
17-56-14-2,17,56,14,person_000600_image_000175_conf_87.48.jpg,cam1,good,good,cam1,3.135593220338983,354,1110,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
17-56-14-2,17,56,14,person_000601_image_000175_conf_83.90.jpg,cam1,good,good,cam1,2.251677852348993,298,671,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
17-56-14-2,17,56,14,person_000602_image_000175_conf_82.52.jpg,cam1,junk,junk,cam1,1.395017793594306,281,392,junk,"Image failed due to: Poor aspect ratio, Light sources detected, Body occlusion detected"
17-56-16-1,17,56,16,person_000603_image_000176_conf_89.52.jpg,cam1,good,good,cam1,3.867986798679868,303,1172,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
17-56-16-1,17,56,16,person_000604_image_000176_conf_83.44.jpg,cam1,good,good,cam1,2.426791277258567,321,779,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
17-56-16-1,17,56,16,person_000605_image_000176_conf_83.22.jpg,cam1,good,good,cam1,2.469924812030075,266,657,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
17-56-16-1,17,56,16,person_000606_image_000176_conf_81.29.jpg,cam1,junk,good,cam1,2.3284132841328415,271,631,junk,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
17-56-16-1,17,56,16,person_000607_image_000176_conf_76.91.jpg,cam1,good,good,cam1,2.755434782608696,184,507,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
17-56-16-1,17,56,16,person_000608_image_000176_conf_74.19.jpg,cam1,person13,junk,cam1,2.09,200,418,good,Image failed due to: Light sources detected
17-56-16-1,17,56,16,person_000609_image_000176_conf_74.08.jpg,cam1,junk,junk,cam1,1.617760617760618,259,419,junk,"Image failed due to: Poor aspect ratio, Light sources detected"
17-56-16-2,17,56,16,person_000610_image_000177_conf_79.70.jpg,cam1,good,good,cam1,3.254180602006689,299,973,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
17-56-16-2,17,56,16,person_000611_image_000177_conf_76.55.jpg,cam1,good,good,cam1,2.9686274509803923,255,757,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
17-56-16-2,17,56,16,person_000612_image_000177_conf_71.86.jpg,cam1,good,good,cam1,2.4086538461538463,208,501,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
17-56-16-3,17,56,16,person_000613_image_000178_conf_81.29.jpg,cam1,good,good,cam1,3.220779220779221,231,744,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
17-56-16-3,17,56,16,person_000614_image_000178_conf_79.25.jpg,cam1,junk,good,cam1,2.4888059701492535,268,667,junk,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
17-56-16-3,17,56,16,person_000615_image_000178_conf_73.25.jpg,cam1,junk,good,cam1,3.1291866028708135,209,654,junk,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
17-56-16-3,17,56,16,person_000616_image_000178_conf_72.16.jpg,cam1,good,good,cam1,2.485294117647059,340,845,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
17-56-16-3,17,56,16,person_000617_image_000178_conf_70.45.jpg,cam1,good,good,cam1,2.6091370558375635,197,514,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
17-56-18,17,56,18,person_000618_image_000179_conf_88.77.jpg,cam1,good,good,cam1,2.3550295857988166,507,1194,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
17-56-18,17,56,18,person_000619_image_000179_conf_87.50.jpg,cam1,junk,good,cam1,2.212624584717608,301,666,junk,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
17-56-18,17,56,18,person_000620_image_000179_conf_81.43.jpg,cam1,junk,junk,cam1,1.55,260,403,junk,"Image failed due to: Poor aspect ratio, Light sources detected"
17-56-18,17,56,18,person_000621_image_000179_conf_80.08.jpg,cam1,good,good,cam1,2.525252525252525,297,750,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
17-56-19-1,17,56,19,person_000622_image_000180_conf_89.33.jpg,cam1,good,junk,cam1,1.8208695652173912,575,1047,good,"Image failed due to: Poor aspect ratio, Light sources detected"
17-56-19-1,17,56,19,person_000623_image_000180_conf_87.72.jpg,cam1,good,junk,cam1,2.1809815950920246,326,711,good,Image failed due to: Light sources detected
17-56-19-1,17,56,19,person_000624_image_000180_conf_84.05.jpg,cam1,junk,good,cam1,2.363970588235294,272,643,junk,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
17-56-19-1,17,56,19,person_000625_image_000180_conf_83.34.jpg,cam1,person12,junk,cam1,2.072072072072072,333,690,good,Image failed due to: Light sources detected
17-56-19-1,17,56,19,person_000626_image_000180_conf_78.78.jpg,cam1,junk,junk,cam1,1.4363636363636365,275,395,junk,"Image failed due to: Poor aspect ratio, Light sources detected, Body occlusion detected"
17-56-19-1,17,56,19,person_000627_image_000180_conf_77.31.jpg,cam1,person4,junk,cam1,1.984313725490196,255,506,good,Image failed due to: Light sources detected
17-56-19-1,17,56,19,person_000628_image_000180_conf_73.55.jpg,cam1,junk,junk,cam1,1.708249496981891,497,849,junk,"Image failed due to: Poor aspect ratio, Light sources detected"
17-56-19-2,17,56,19,person_000629_image_000181_conf_88.49.jpg,cam1,good,good,cam1,2.3280943025540277,509,1185,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
17-56-19-2,17,56,19,person_000630_image_000181_conf_79.38.jpg,cam1,junk,junk,cam1,1.5169811320754718,265,402,junk,"Image failed due to: Poor aspect ratio, Light sources detected"
17-56-19-2,17,56,19,person_000631_image_000181_conf_79.36.jpg,cam1,good,good,cam1,2.6402877697841727,278,734,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
17-56-21,17,56,21,person_000632_image_000182_conf_87.14.jpg,cam1,good,junk,cam1,2.0581613508442778,533,1097,good,Image failed due to: Light sources detected
17-56-21,17,56,21,person_000633_image_000182_conf_86.59.jpg,cam1,person4,junk,cam1,1.7226027397260273,292,503,good,"Image failed due to: Poor aspect ratio, Light sources detected"
17-56-21,17,56,21,person_000634_image_000182_conf_80.14.jpg,cam1,junk,good,cam1,2.2222222222222223,288,640,junk,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
17-56-21,17,56,21,person_000635_image_000182_conf_79.87.jpg,cam1,person13,junk,cam1,2.0409356725146197,342,698,good,Image failed due to: Light sources detected
17-56-21,17,56,21,person_000636_image_000182_conf_77.96.jpg,cam1,junk,junk,cam1,1.4867924528301886,265,394,junk,"Image failed due to: Poor aspect ratio, Light sources detected, Body occlusion detected"
17-56-21,17,56,21,person_000637_image_000182_conf_74.74.jpg,cam1,person12,good,cam1,2.794805194805195,385,1076,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
17-56-23,17,56,23,person_000638_image_000183_conf_89.58.jpg,cam1,good,junk,cam1,2.0433145009416194,531,1085,good,Image failed due to: Light sources detected
17-56-23,17,56,23,person_000639_image_000183_conf_85.58.jpg,cam1,good,good,cam1,2.7397769516728623,269,737,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
17-56-23,17,56,23,person_000640_image_000183_conf_72.84.jpg,cam1,junk,junk,cam1,1.5708812260536398,261,410,junk,"Image failed due to: Poor aspect ratio, Light sources detected, Body occlusion detected"
17-56-23,17,56,23,person_000641_image_000183_conf_72.66.jpg,cam1,person13,good,cam1,3.267692307692308,325,1062,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
17-56-23,17,56,23,person_000642_image_000183_conf_72.01.jpg,cam1,junk,good,cam1,7.467948717948718,156,1165,junk,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
17-56-26-1,17,56,26,person_000643_image_000184_conf_90.51.jpg,cam1,junk,good,cam1,4.8816793893129775,262,1279,junk,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
17-56-26-1,17,56,26,person_000644_image_000184_conf_89.48.jpg,cam1,good,junk,cam1,1.9981447124304268,539,1077,good,Image failed due to: Light sources detected
17-56-26-1,17,56,26,person_000645_image_000184_conf_78.98.jpg,cam1,junk,junk,cam1,1.578544061302682,261,412,junk,"Image failed due to: Poor aspect ratio, Light sources detected"
17-56-26-1,17,56,26,person_000646_image_000184_conf_74.01.jpg,cam1,person4,good,cam1,2.320809248554913,346,803,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
17-56-26-1,17,56,26,person_000647_image_000184_conf_71.37.jpg,cam1,junk,good,cam1,2.200892857142857,224,493,junk,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
17-56-26-2,17,56,26,person_000648_image_000185_conf_89.19.jpg,cam1,good,junk,cam1,2.0998116760828625,531,1115,good,Image failed due to: Light sources detected
17-56-26-2,17,56,26,person_000649_image_000185_conf_83.29.jpg,cam1,good,good,cam1,3.839869281045752,306,1175,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
17-56-26-2,17,56,26,person_000650_image_000185_conf_80.03.jpg,cam1,person4,junk,cam1,2.327433628318584,339,789,good,Image failed due to: Light sources detected
17-56-26-2,17,56,26,person_000651_image_000185_conf_75.74.jpg,cam1,junk,junk,cam1,2.1092436974789917,238,502,junk,Image failed due to: Light sources detected
17-56-26-2,17,56,26,person_000652_image_000185_conf_75.16.jpg,cam1,junk,junk,cam1,1.66798418972332,253,422,junk,"Image failed due to: Poor aspect ratio, Light sources detected"
17-56-26-2,17,56,26,person_000653_image_000185_conf_73.81.jpg,cam1,junk,good,cam1,2.663716814159292,226,602,junk,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
17-56-26-2,17,56,26,person_000654_image_000185_conf_70.10.jpg,cam1,junk,good,cam1,5.593939393939394,165,923,junk,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
17-56-27,17,56,27,person_000655_image_000186_conf_88.76.jpg,cam1,good,junk,cam1,2.041121495327103,535,1092,good,Image failed due to: Light sources detected
17-56-27,17,56,27,person_000656_image_000186_conf_87.59.jpg,cam1,person4,junk,cam1,3.1473429951690823,414,1303,good,Image failed due to: Light sources detected
17-56-27,17,56,27,person_000657_image_000186_conf_78.51.jpg,cam1,junk,junk,cam1,1.6147859922178989,257,415,junk,"Image failed due to: Poor aspect ratio, Light sources detected"
17-56-29-1,17,56,29,person_000658_image_000187_conf_90.18.jpg,cam1,good,junk,cam1,1.94010889292196,551,1069,good,Image failed due to: Light sources detected
17-56-29-1,17,56,29,person_000659_image_000187_conf_86.88.jpg,cam1,good,good,cam1,2.4785478547854787,303,751,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
17-56-29-1,17,56,29,person_000660_image_000187_conf_82.75.jpg,cam1,junk,good,cam1,3.130841121495327,321,1005,junk,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
17-56-29-2,17,56,29,person_000661_image_000188_conf_89.13.jpg,cam1,good,junk,cam1,1.972924187725632,554,1093,good,Image failed due to: Light sources detected
17-56-29-2,17,56,29,person_000662_image_000188_conf_82.16.jpg,cam1,good,good,cam1,2.48135593220339,295,732,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
17-56-29-2,17,56,29,person_000663_image_000188_conf_78.72.jpg,cam1,junk,good,cam1,2.527415143603134,383,968,junk,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
17-56-31-1,17,56,31,person_000664_image_000189_conf_89.93.jpg,cam1,good,junk,cam1,2.0863039399624768,533,1112,good,Image failed due to: Light sources detected
17-56-31-1,17,56,31,person_000665_image_000189_conf_83.04.jpg,cam1,good,good,cam1,4.405017921146953,279,1229,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
17-56-31-1,17,56,31,person_000666_image_000189_conf_77.94.jpg,cam1,good,good,cam1,3.546218487394958,238,844,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
17-56-31-1,17,56,31,person_000667_image_000189_conf_73.90.jpg,cam1,junk,junk,cam1,1.478134110787172,343,507,junk,"Image failed due to: Poor aspect ratio, Light sources detected"
17-56-31-1,17,56,31,person_000668_image_000189_conf_71.34.jpg,cam1,junk,junk,cam1,2.1458333333333335,240,515,junk,"Image failed due to: No head detected, No torso detected, Light sources detected, Body occlusion detected"
17-56-31-1,17,56,31,person_000669_image_000189_conf_70.15.jpg,cam1,junk,junk,cam1,2.261455525606469,371,839,junk,Image failed due to: Light sources detected
17-56-31-2,17,56,31,person_000670_image_000190_conf_90.05.jpg,cam1,good,junk,cam1,2.0534069981583793,543,1115,good,Image failed due to: Light sources detected
17-56-31-2,17,56,31,person_000671_image_000190_conf_80.79.jpg,cam1,good,good,cam1,2.848920863309353,278,792,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
17-56-31-2,17,56,31,person_000672_image_000190_conf_72.85.jpg,cam1,junk,good,cam1,5.226315789473684,190,993,junk,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
17-56-33,17,56,33,person_000673_image_000191_conf_90.09.jpg,cam1,good,junk,cam1,2.0451977401129944,531,1086,good,Image failed due to: Light sources detected
17-56-33,17,56,33,person_000674_image_000191_conf_85.57.jpg,cam1,good,good,cam1,3.0053050397877983,377,1133,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
17-56-33,17,56,33,person_000675_image_000191_conf_84.26.jpg,cam1,good,good,cam1,2.3689024390243905,328,777,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
17-56-33,17,56,33,person_000676_image_000191_conf_75.30.jpg,cam1,junk,junk,cam1,1.3111111111111111,360,472,junk,"Image failed due to: Poor aspect ratio, Light sources detected"
17-56-38,17,56,38,person_000677_image_000192_conf_90.46.jpg,cam1,good,junk,cam1,2.058270676691729,532,1095,good,Image failed due to: Light sources detected
17-56-38,17,56,38,person_000678_image_000192_conf_84.33.jpg,cam1,good,good,cam1,5.3544303797468356,237,1269,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
17-56-38,17,56,38,person_000679_image_000192_conf_78.19.jpg,cam1,good,good,cam1,2.8391167192429023,317,900,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
17-56-38,17,56,38,person_000680_image_000192_conf_76.59.jpg,cam1,junk,junk,cam1,1.3905325443786982,338,470,junk,"Image failed due to: Poor aspect ratio, Light sources detected"
17-56-38,17,56,38,person_000681_image_000192_conf_76.38.jpg,cam1,junk,junk,cam1,1.808888888888889,225,407,junk,"Image failed due to: Poor aspect ratio, Light sources detected"
17-56-40,17,56,40,person_000682_image_000193_conf_89.62.jpg,cam1,good,junk,cam1,2.026070763500931,537,1088,good,Image failed due to: Light sources detected
17-56-40,17,56,40,person_000683_image_000193_conf_82.32.jpg,cam1,good,good,cam1,3.1547619047619047,252,795,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
17-56-40,17,56,40,person_000684_image_000193_conf_78.95.jpg,cam1,good,good,cam1,2.493710691823899,318,793,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
17-56-40,17,56,40,person_000685_image_000193_conf_75.26.jpg,cam1,junk,junk,cam1,1.750915750915751,273,478,junk,"Image failed due to: Poor aspect ratio, Light sources detected"
17-56-40,17,56,40,person_000686_image_000193_conf_70.88.jpg,cam1,junk,junk,cam1,2.3516483516483517,364,856,junk,Image failed due to: Light sources detected
17-56-46-1,17,56,46,person_000687_image_000194_conf_89.23.jpg,cam1,good,junk,cam1,2.027829313543599,539,1093,good,Image failed due to: Light sources detected
17-56-46-1,17,56,46,person_000688_image_000194_conf_79.51.jpg,cam1,good,good,cam1,3.075,280,861,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
17-56-46-1,17,56,46,person_000689_image_000194_conf_79.33.jpg,cam1,good,junk,cam1,2.185185185185185,324,708,good,Image failed due to: Light sources detected
17-56-46-1,17,56,46,person_000690_image_000194_conf_71.00.jpg,cam1,junk,junk,cam1,1.416403785488959,317,449,junk,"Image failed due to: Poor aspect ratio, No head detected, No torso detected, Light sources detected, Body occlusion detected"
17-56-46-2,17,56,46,person_000691_image_000195_conf_89.23.jpg,cam1,good,junk,cam1,1.9888059701492535,536,1066,good,Image failed due to: Light sources detected
17-56-46-2,17,56,46,person_000692_image_000195_conf_83.71.jpg,cam1,good,good,cam1,2.5847457627118646,354,915,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
17-56-46-2,17,56,46,person_000693_image_000195_conf_76.40.jpg,cam1,good,good,cam1,2.2750809061488675,309,703,good,"Image passed with positive features: Passed initial quality check, Excellent image quality, Excellent aspect ratio, Full head visibility, Full torso visibility"
17-56-46-2,17,56,46,person_000694_image_000195_conf_75.59.jpg,cam1,junk,junk,cam1,1.4195583596214512,317,450,junk,"Image failed due to: Poor aspect ratio, Light sources detected"
17-56-49,17,56,49,person_000695_image_000196_conf_90.33.jpg,cam1,good,junk,cam1,2.0722222222222224,540,1119,good,Image failed due to: Light sources detected
17-56-49,17,56,49,person_000696_image_000196_conf_87.08.jpg,cam1,good,junk,cam1,2.123076923076923,325,690,good,Image failed due to: Light sources detected
