file_id,hour,minute,second,cropped_filename,cam_id,person_id,class,camera,aspect_ratio,width,height
17-59-59,17,59,59,person_000937_image_000271_conf_72.59.jpg,cam1,junk,junk,cam1,1.1224489795918366,588,660
18-00-01-1,18,0,1,person_000938_image_000272_conf_82.78.jpg,cam1,good,good,cam1,2.0656565656565657,396,818
18-00-01-1,18,0,1,person_000939_image_000272_conf_80.73.jpg,cam1,junk,junk,cam1,2.87360594795539,269,773
18-00-01-1,18,0,1,person_000940_image_000272_conf_74.55.jpg,cam1,junk,junk,cam1,1.3081967213114754,305,399
18-00-01-1,18,0,1,person_000941_image_000272_conf_71.71.jpg,cam1,junk,junk,cam1,2.5317460317460316,252,638
18-00-01-2,18,0,1,person_000942_image_000273_conf_78.43.jpg,cam1,junk,junk,cam1,2.502008032128514,249,623
18-00-01-2,18,0,1,person_000943_image_000273_conf_77.91.jpg,cam1,junk,junk,cam1,3.0256410256410255,195,590
18-00-01-2,18,0,1,person_000944_image_000273_conf_77.78.jpg,cam1,good,good,cam1,3.1020408163265305,294,912
18-00-01-2,18,0,1,person_000945_image_000273_conf_75.58.jpg,cam1,good,good,cam1,2.907142857142857,280,814
18-00-01-2,18,0,1,person_000946_image_000273_conf_75.30.jpg,cam1,good,good,cam1,2.3778501628664497,307,730
18-00-01-2,18,0,1,person_000947_image_000273_conf_74.61.jpg,cam1,junk,junk,cam1,1.2818181818181817,330,423
18-00-01-2,18,0,1,person_000948_image_000273_conf_71.37.jpg,cam1,junk,junk,cam1,1.6987341772151898,395,671
18-00-01-3,18,0,1,person_000949_image_000274_conf_78.71.jpg,cam1,junk,junk,cam1,2.790983606557377,244,681
18-00-01-3,18,0,1,person_000950_image_000274_conf_76.27.jpg,cam1,good,good,cam1,2.8632478632478633,234,670
18-00-07-1,18,0,7,person_000951_image_000275_conf_86.78.jpg,cam1,junk,junk,cam1,0.9294532627865961,1134,1054
18-00-07-1,18,0,7,person_000952_image_000275_conf_80.77.jpg,cam1,good,good,cam1,2.5040983606557377,244,611
18-00-07-1,18,0,7,person_000953_image_000275_conf_80.32.jpg,cam1,good,good,cam1,1.5625,416,650
18-00-07-1,18,0,7,person_000954_image_000275_conf_73.65.jpg,cam1,junk,junk,cam1,3.64808362369338,287,1047
18-00-07-1,18,0,7,person_000955_image_000275_conf_72.58.jpg,cam1,junk,junk,cam1,1.5415549597855227,373,575
18-00-07-2,18,0,7,person_000956_image_000276_conf_88.97.jpg,cam1,junk,junk,cam1,0.8362790697674418,1075,899
18-00-07-2,18,0,7,person_000957_image_000276_conf_84.99.jpg,cam1,junk,junk,cam1,2.3068181818181817,264,609
18-00-07-2,18,0,7,person_000958_image_000276_conf_79.83.jpg,cam1,good,good,cam1,3.4860557768924303,251,875
18-00-07-2,18,0,7,person_000959_image_000276_conf_74.78.jpg,cam1,junk,junk,cam1,3.431924882629108,213,731
18-00-07-2,18,0,7,person_000960_image_000276_conf_73.94.jpg,cam1,junk,junk,cam1,3.410344827586207,290,989
18-00-10-1,18,0,10,person_000961_image_000277_conf_78.82.jpg,cam1,good,good,cam1,3.1547619047619047,336,1060
18-00-10-1,18,0,10,person_000962_image_000277_conf_73.24.jpg,cam1,good,good,cam1,2.232786885245902,305,681
18-00-10-2,18,0,10,person_000963_image_000278_conf_88.04.jpg,cam1,good,good,cam1,2.34640522875817,306,718
18-00-10-2,18,0,10,person_000964_image_000278_conf_81.14.jpg,cam1,junk,junk,cam1,1.0581854043392505,1014,1073
18-00-10-2,18,0,10,person_000965_image_000278_conf_79.41.jpg,cam1,good,good,cam1,1.963302752293578,327,642
18-00-10-2,18,0,10,person_000966_image_000278_conf_79.23.jpg,cam1,good,good,cam1,1.7782101167315174,257,457
18-00-13,18,0,13,person_000967_image_000279_conf_90.39.jpg,cam1,junk,junk,cam1,2.56359649122807,456,1169
18-00-13,18,0,13,person_000968_image_000279_conf_86.65.jpg,cam1,good,good,cam1,2.2459546925566345,309,694
18-00-13,18,0,13,person_000969_image_000279_conf_86.62.jpg,cam1,junk,junk,cam1,1.0181470869149951,1047,1066
18-00-13,18,0,13,person_000970_image_000279_conf_70.01.jpg,cam1,junk,junk,cam1,2.607329842931937,191,498
18-00-15-1,18,0,15,person_000971_image_000280_conf_87.37.jpg,cam1,junk,junk,cam1,1.0230849947534102,953,975
18-00-15-1,18,0,15,person_000972_image_000280_conf_86.01.jpg,cam1,good,good,cam1,2.4239130434782608,276,669
18-00-15-1,18,0,15,person_000973_image_000280_conf_81.04.jpg,cam1,good,good,cam1,3.0722433460076046,263,808
18-00-15-1,18,0,15,person_000974_image_000280_conf_80.15.jpg,cam1,junk,junk,cam1,2.8453865336658355,401,1141
18-00-15-1,18,0,15,person_000975_image_000280_conf_73.84.jpg,cam1,junk,junk,cam1,2.888268156424581,179,517
18-00-15-2,18,0,15,person_000976_image_000281_conf_89.21.jpg,cam1,junk,junk,cam1,3.0183727034120733,381,1150
18-00-15-2,18,0,15,person_000977_image_000281_conf_87.48.jpg,cam1,junk,junk,cam1,1.0185546875,1024,1043
18-00-15-2,18,0,15,person_000978_image_000281_conf_83.23.jpg,cam1,good,good,cam1,2.7818181818181817,275,765
18-00-15-2,18,0,15,person_000979_image_000281_conf_82.97.jpg,cam1,junk,junk,cam1,2.411552346570397,277,668
18-00-15-2,18,0,15,person_000980_image_000281_conf_72.72.jpg,cam1,junk,junk,cam1,3.3788546255506606,227,767
18-00-15-2,18,0,15,person_000981_image_000281_conf_70.54.jpg,cam1,junk,junk,cam1,1.995744680851064,235,469
18-00-18-1,18,0,18,person_000982_image_000282_conf_81.12.jpg,cam1,good,good,cam1,2.0144092219020173,347,699
18-00-18-1,18,0,18,person_000983_image_000282_conf_75.36.jpg,cam1,junk,junk,cam1,0.9491094147582697,393,373
18-00-18-1,18,0,18,person_000984_image_000282_conf_75.10.jpg,cam1,junk,junk,cam1,2.4798301486199574,471,1168
18-00-18-2,18,0,18,person_000985_image_000283_conf_81.27.jpg,cam1,junk,junk,cam1,2.8315412186379927,279,790
18-00-18-2,18,0,18,person_000986_image_000283_conf_80.87.jpg,cam1,good,good,cam1,2.359154929577465,284,670
18-00-24,18,0,24,person_000987_image_000284_conf_80.42.jpg,cam1,junk,junk,cam1,3.815436241610738,298,1137
18-00-24,18,0,24,person_000988_image_000284_conf_79.69.jpg,cam1,good,good,cam1,2.7063492063492065,252,682
18-00-24,18,0,24,person_000989_image_000284_conf_76.64.jpg,cam1,junk,junk,cam1,3.537974683544304,158,559
18-00-24,18,0,24,person_000990_image_000284_conf_73.25.jpg,cam1,good,good,cam1,3.323809523809524,210,698
18-00-24,18,0,24,person_000991_image_000284_conf_72.84.jpg,cam1,junk,junk,cam1,2.157068062827225,191,412
18-00-56,18,0,56,person_000992_image_000285_conf_87.16.jpg,cam1,junk,junk,cam1,1.027263875365141,1027,1055
18-00-56,18,0,56,person_000993_image_000285_conf_81.68.jpg,cam1,good,good,cam1,2.577358490566038,265,683
18-00-56,18,0,56,person_000994_image_000285_conf_78.89.jpg,cam1,good,good,cam1,2.6073825503355703,298,777
18-00-56,18,0,56,person_000995_image_000285_conf_77.04.jpg,cam1,good,good,cam1,3.432314410480349,229,786
18/1/2000,18,1,0,person_000996_image_000286_conf_86.47.jpg,cam1,good,good,cam1,2.273026315789474,304,691
18/1/2000,18,1,0,person_000997_image_000286_conf_81.66.jpg,cam1,junk,junk,cam1,0.9700598802395209,1002,972
18/1/2000,18,1,0,person_000998_image_000286_conf_75.17.jpg,cam1,junk,junk,cam1,1.1464435146443515,478,548
18/1/2000,18,1,0,person_000999_image_000286_conf_73.44.jpg,cam1,junk,junk,cam1,2.311004784688995,209,483
18/1/2007,18,1,7,person_001000_image_000287_conf_87.90.jpg,cam1,good,good,cam1,3.4328358208955225,335,1150
18/1/2007,18,1,7,person_001001_image_000287_conf_72.39.jpg,cam1,good,good,cam1,4.770949720670391,179,854
18/1/2007,18,1,7,person_001002_image_000287_conf_72.37.jpg,cam1,junk,junk,cam1,1.247340425531915,376,469
18/1/2019,18,1,19,person_001003_image_000288_conf_77.40.jpg,cam1,junk,junk,cam1,1.2994350282485876,354,460
18/1/2019,18,1,19,person_001004_image_000288_conf_71.51.jpg,cam1,junk,junk,cam1,1.715953307392996,257,441
18/1/2028,18,1,28,person_001005_image_000289_conf_91.77.jpg,cam1,junk,junk,cam1,0.8822075782537068,1214,1071
18/1/2028,18,1,28,person_001006_image_000289_conf_87.99.jpg,cam1,junk,junk,cam1,1.7253886010362693,579,999
18/1/2028,18,1,28,person_001007_image_000289_conf_78.15.jpg,cam1,good,good,cam1,2.1507692307692308,325,699
18/1/2028,18,1,28,person_001008_image_000289_conf_74.46.jpg,cam1,junk,junk,cam1,1.525,280,427
18/1/2028,18,1,28,person_001009_image_000289_conf_72.65.jpg,cam1,junk,junk,cam1,1.4904458598726114,314,468
18/1/2028,18,1,28,person_001010_image_000289_conf_70.96.jpg,cam1,junk,junk,cam1,2.464788732394366,213,525
18/1/2028,18,1,28,person_001011_image_000289_conf_70.81.jpg,cam1,junk,junk,cam1,2.111587982832618,233,492
18/1/1932,18,1,32,person_001012_image_000290_conf_92.65.jpg,cam1,good,good,cam1,2.607072691552063,509,1327
18/1/1932,18,1,32,person_001013_image_000290_conf_82.91.jpg,cam1,good,good,cam1,2.309941520467836,342,790
18/1/1932,18,1,32,person_001014_image_000290_conf_75.41.jpg,cam1,junk,junk,cam1,1.2771739130434783,368,470
18/1/1932,18,1,32,person_001015_image_000290_conf_74.14.jpg,cam1,junk,junk,cam1,1.436426116838488,291,418
18-01-34-1,18,1,34,person_001016_image_000291_conf_85.35.jpg,cam1,junk,junk,cam1,1.236046511627907,860,1063
18-01-34-1,18,1,34,person_001017_image_000291_conf_84.46.jpg,cam1,good,good,cam1,3.3342618384401113,359,1197
18-01-34-1,18,1,34,person_001018_image_000291_conf_76.54.jpg,cam1,junk,junk,cam1,1.281081081081081,370,474
18-01-34-1,18,1,34,person_001019_image_000291_conf_73.51.jpg,cam1,junk,junk,cam1,1.4913294797687862,346,516
18-01-34-2,18,1,34,person_001020_image_000292_conf_91.16.jpg,cam1,junk,junk,cam1,1.3011904761904762,840,1093
18-01-34-2,18,1,34,person_001021_image_000292_conf_78.07.jpg,cam1,good,good,cam1,4.434640522875817,306,1357
18-01-34-2,18,1,34,person_001022_image_000292_conf_73.61.jpg,cam1,junk,junk,cam1,1.2791327913279134,369,472
18/1/1937,18,1,37,person_001023_image_000293_conf_86.62.jpg,cam1,junk,junk,cam1,1.597305389221557,668,1067
18/1/1937,18,1,37,person_001024_image_000293_conf_85.70.jpg,cam1,junk,junk,cam1,1.6627218934911243,338,562
18/1/1937,18,1,37,person_001025_image_000293_conf_81.64.jpg,cam1,good,good,cam1,4.046822742474917,299,1210
18/1/1937,18,1,37,person_001026_image_000293_conf_76.28.jpg,cam1,junk,junk,cam1,1.2688172043010753,372,472
18/1/1937,18,1,37,person_001027_image_000293_conf_73.76.jpg,cam1,good,good,cam1,5.077625570776256,219,1112
18-01-40-1,18,1,40,person_001028_image_000294_conf_84.79.jpg,cam1,good,good,cam1,2.2921686746987953,332,761
18-01-40-1,18,1,40,person_001029_image_000294_conf_76.52.jpg,cam1,junk,junk,cam1,2.327354260089686,223,519
18-01-40-1,18,1,40,person_001030_image_000294_conf_75.85.jpg,cam1,junk,junk,cam1,1.2857142857142858,287,369
18-01-40-1,18,1,40,person_001031_image_000294_conf_75.56.jpg,cam1,good,good,cam1,1.901639344262295,244,464
18-01-40-2,18,1,40,person_001032_image_000295_conf_86.78.jpg,cam1,good,good,cam1,2.1662049861495847,361,782
18-01-40-2,18,1,40,person_001033_image_000295_conf_76.92.jpg,cam1,junk,junk,cam1,2.2266666666666666,300,668
18-01-40-2,18,1,40,person_001034_image_000295_conf_71.41.jpg,cam1,junk,junk,cam1,1.28125,288,369
18-01-47-1,18,1,47,person_001035_image_000296_conf_89.87.jpg,cam1,good,good,cam1,3.3810741687979537,391,1322
18-01-47-1,18,1,47,person_001036_image_000296_conf_79.97.jpg,cam1,junk,junk,cam1,1.2524916943521596,301,377
18-01-47-1,18,1,47,person_001037_image_000296_conf_75.81.jpg,cam1,junk,junk,cam1,2.6381322957198443,257,678
18-01-47-1,18,1,47,person_001038_image_000296_conf_71.24.jpg,cam1,junk,junk,cam1,1.4379084967320261,306,440
18-01-47-2,18,1,47,person_001039_image_000297_conf_88.41.jpg,cam1,good,good,cam1,2.1398809523809526,336,719
18-01-47-2,18,1,47,person_001040_image_000297_conf_82.89.jpg,cam1,junk,junk,cam1,1.2866666666666666,300,386
18-01-47-2,18,1,47,person_001041_image_000297_conf_76.08.jpg,cam1,good,good,cam1,3.5709677419354837,310,1107
18/1/1948,18,1,48,person_001042_image_000298_conf_90.55.jpg,cam1,junk,junk,cam1,4.887323943661972,284,1388
18/1/1948,18,1,48,person_001043_image_000298_conf_74.18.jpg,cam1,junk,junk,cam1,1.2258064516129032,310,380
18/1/1948,18,1,48,person_001044_image_000298_conf_70.71.jpg,cam1,good,good,cam1,2.0483383685800605,331,678
18/1/1953,18,1,53,person_001045_image_000299_conf_82.90.jpg,cam1,good,good,cam1,3.161764705882353,272,860
18/1/1953,18,1,53,person_001046_image_000299_conf_78.44.jpg,cam1,junk,junk,cam1,1.5622775800711743,281,439
18/1/1953,18,1,53,person_001047_image_000299_conf_74.91.jpg,cam1,junk,junk,cam1,2.51440329218107,243,611
18-01-56-1,18,1,56,person_001048_image_000300_conf_75.45.jpg,cam1,good,good,cam1,2.5444444444444443,270,687
18-01-56-1,18,1,56,person_001049_image_000300_conf_75.30.jpg,cam1,junk,junk,cam1,1.4491803278688524,305,442
18-01-56-2,18,1,56,person_001050_image_000301_conf_86.12.jpg,cam1,good,good,cam1,2.7222222222222223,306,833
18-01-56-2,18,1,56,person_001051_image_000301_conf_83.31.jpg,cam1,good,good,cam1,2.1776315789473686,304,662
18-01-56-2,18,1,56,person_001052_image_000301_conf_81.80.jpg,cam1,junk,junk,cam1,1.7322834645669292,254,440
18-01-56-2,18,1,56,person_001053_image_000301_conf_71.05.jpg,cam1,good,good,cam1,2.9748427672955975,318,946
18-01-57-1,18,1,57,person_001054_image_000302_conf_81.76.jpg,cam1,good,good,cam1,2.2074303405572757,323,713
18-01-57-1,18,1,57,person_001055_image_000302_conf_75.03.jpg,cam1,junk,junk,cam1,1.4982698961937717,289,433
18-01-57-1,18,1,57,person_001056_image_000302_conf_73.50.jpg,cam1,good,good,cam1,2.143312101910828,314,673
18-01-57-2,18,1,57,person_001057_image_000303_conf_87.20.jpg,cam1,good,good,cam1,2.3698630136986303,292,692
18-01-57-2,18,1,57,person_001058_image_000303_conf_78.24.jpg,cam1,junk,junk,cam1,4.379166666666666,240,1051
18-01-57-2,18,1,57,person_001059_image_000303_conf_77.95.jpg,cam1,junk,junk,cam1,1.564748201438849,278,435
18-02-00-1,18,2,0,person_001060_image_000304_conf_80.77.jpg,cam1,good,good,cam1,2.1335740072202167,277,591
18-02-00-1,18,2,0,person_001061_image_000304_conf_77.72.jpg,cam1,junk,junk,cam1,4.462068965517242,290,1294
18-02-00-1,18,2,0,person_001062_image_000304_conf_76.95.jpg,cam1,junk,junk,cam1,2.227272727272727,286,637
18-02-00-1,18,2,0,person_001063_image_000304_conf_71.86.jpg,cam1,junk,junk,cam1,1.5043988269794721,341,513
18-02-00-2,18,2,0,person_001064_image_000305_conf_87.85.jpg,cam1,good,good,cam1,3.2519893899204244,377,1226
18-02-00-2,18,2,0,person_001065_image_000305_conf_74.91.jpg,cam1,good,good,cam1,2.3417721518987342,316,740
18-02-00-2,18,2,0,person_001066_image_000305_conf_72.67.jpg,cam1,junk,junk,cam1,2.0474452554744524,274,561
18-02-05-1,18,2,5,person_001067_image_000306_conf_87.45.jpg,cam1,good,good,cam1,2.2448377581120944,339,761
18-02-05-1,18,2,5,person_001068_image_000306_conf_84.57.jpg,cam1,good,good,cam1,4.370629370629371,286,1250
18-02-05-1,18,2,5,person_001069_image_000306_conf_81.94.jpg,cam1,junk,junk,cam1,2.0494186046511627,344,705
18-02-05-1,18,2,5,person_001070_image_000306_conf_79.49.jpg,cam1,junk,junk,cam1,1.510135135135135,296,447
18-02-05-1,18,2,5,person_001071_image_000306_conf_71.85.jpg,cam1,good,good,cam1,3.135458167330677,251,787
18-02-05-1,18,2,5,person_001072_image_000306_conf_70.39.jpg,cam1,junk,junk,cam1,1.294314381270903,299,387
18-02-05-2,18,2,5,person_001073_image_000307_conf_86.78.jpg,cam1,good,good,cam1,2.2586750788643535,317,716
18-02-05-2,18,2,5,person_001074_image_000307_conf_80.06.jpg,cam1,good,good,cam1,3.0601719197707737,349,1068
18-02-05-2,18,2,5,person_001075_image_000307_conf_76.82.jpg,cam1,junk,junk,cam1,1.3033333333333332,300,391
18/2/2008,18,2,8,person_001076_image_000308_conf_85.92.jpg,cam1,good,good,cam1,2.781578947368421,380,1057
18/2/2008,18,2,8,person_001077_image_000308_conf_81.33.jpg,cam1,junk,junk,cam1,2.493827160493827,243,606
18/2/2008,18,2,8,person_001078_image_000308_conf_80.16.jpg,cam1,junk,junk,cam1,2.103734439834025,241,507
18/2/2008,18,2,8,person_001079_image_000308_conf_70.32.jpg,cam1,good,good,cam1,2.1253644314868803,343,729
18-02-09-1,18,2,9,person_001080_image_000309_conf_89.27.jpg,cam1,good,good,cam1,2.867158671586716,271,777
18-02-09-1,18,2,9,person_001081_image_000309_conf_78.19.jpg,cam1,good,good,cam1,2.3813229571984436,257,612
18-02-09-1,18,2,9,person_001082_image_000309_conf_71.32.jpg,cam1,junk,junk,cam1,1.8092105263157894,304,550
18-02-09-2,18,2,9,person_001083_image_000310_conf_89.74.jpg,cam1,good,good,cam1,2.767175572519084,262,725
18-02-09-2,18,2,9,person_001084_image_000310_conf_84.18.jpg,cam1,junk,junk,cam1,4.389891696750903,277,1216
18-02-09-2,18,2,9,person_001085_image_000310_conf_78.63.jpg,cam1,good,good,cam1,1.9556451612903225,248,485
18/2/2014,18,2,14,person_001086_image_000311_conf_81.40.jpg,cam1,good,good,cam1,2.5824915824915826,297,767
18/2/2014,18,2,14,person_001087_image_000311_conf_81.23.jpg,cam1,good,good,cam1,2.8097014925373136,268,753
18/2/2014,18,2,14,person_001088_image_000311_conf_71.88.jpg,cam1,junk,junk,cam1,2.3333333333333335,213,497
18/2/2016,18,2,16,person_001089_image_000312_conf_86.36.jpg,cam1,good,good,cam1,2.6276276276276276,333,875
18-02-19-1,18,2,19,person_001090_image_000313_conf_83.33.jpg,cam1,good,good,cam1,1.9064748201438848,417,795
18-02-19-1,18,2,19,person_001091_image_000313_conf_77.02.jpg,cam1,good,good,cam1,2.6434426229508197,244,645
18-02-19-1,18,2,19,person_001092_image_000313_conf_71.06.jpg,cam1,junk,junk,cam1,1.2734806629834254,362,461
18-02-19-2,18,2,19,person_001093_image_000314_conf_85.99.jpg,cam1,good,good,cam1,2.4186046511627906,301,728
18-02-19-2,18,2,19,person_001094_image_000314_conf_75.09.jpg,cam1,good,good,cam1,3.591078066914498,269,966
18-02-19-2,18,2,19,person_001095_image_000314_conf_74.85.jpg,cam1,good,good,cam1,3.9279279279279278,222,872
18/2/2021,18,2,21,person_001096_image_000315_conf_84.98.jpg,cam1,good,good,cam1,3.6584615384615384,325,1189
18/2/2021,18,2,21,person_001097_image_000315_conf_76.42.jpg,cam1,junk,junk,cam1,1.4272445820433437,323,461
18/2/2023,18,2,23,person_001098_image_000316_conf_81.76.jpg,cam1,junk,junk,cam1,5.785087719298246,228,1319
18/2/2023,18,2,23,person_001099_image_000316_conf_81.17.jpg,cam1,good,good,cam1,2.76056338028169,284,784
18/2/2023,18,2,23,person_001100_image_000316_conf_77.86.jpg,cam1,junk,junk,cam1,1.4919093851132685,309,461
18/2/2023,18,2,23,person_001101_image_000316_conf_71.22.jpg,cam1,good,good,cam1,2.42,300,726
18/2/2027,18,2,27,person_001102_image_000317_conf_84.43.jpg,cam1,junk,junk,cam1,0.947261663286004,493,467
18/2/2027,18,2,27,person_001103_image_000317_conf_82.23.jpg,cam1,good,good,cam1,2.2149253731343284,335,742
18/2/2027,18,2,27,person_001104_image_000317_conf_74.46.jpg,cam1,good,good,cam1,1.9665271966527196,239,470
18/2/2027,18,2,27,person_001105_image_000317_conf_72.12.jpg,cam1,good,good,cam1,3.392226148409894,283,960
18/2/2027,18,2,27,person_001106_image_000317_conf_70.66.jpg,cam1,junk,junk,cam1,1.6549295774647887,284,470
18-02-28-1,18,2,28,person_001107_image_000318_conf_87.77.jpg,cam1,junk,junk,cam1,1.8193548387096774,310,564
18-02-28-1,18,2,28,person_001108_image_000318_conf_79.59.jpg,cam1,good,good,cam1,1.8880597014925373,402,759
18-02-28-1,18,2,28,person_001109_image_000318_conf_75.46.jpg,cam1,good,good,cam1,4.004065040650406,246,985
18-02-28-1,18,2,28,person_001110_image_000318_conf_72.38.jpg,cam1,junk,junk,cam1,1.5649350649350648,308,482
18-02-28-2,18,2,28,person_001111_image_000319_conf_85.55.jpg,cam1,good,good,cam1,1.8846153846153846,390,735
18-02-28-2,18,2,28,person_001112_image_000319_conf_82.85.jpg,cam1,junk,junk,cam1,1.536873156342183,339,521
18-02-28-2,18,2,28,person_001113_image_000319_conf_78.74.jpg,cam1,good,good,cam1,3.5474452554744524,274,972
18-02-28-2,18,2,28,person_001114_image_000319_conf_78.03.jpg,cam1,junk,junk,cam1,1.5397350993377483,302,465
18/2/1930,18,2,30,person_001115_image_000320_conf_84.13.jpg,cam1,good,good,cam1,3.382456140350877,285,964
18/2/1930,18,2,30,person_001116_image_000320_conf_82.64.jpg,cam1,good,good,cam1,2.488599348534202,307,764
18/2/1930,18,2,30,person_001117_image_000320_conf_81.54.jpg,cam1,junk,junk,cam1,1.7445255474452555,274,478
18/2/1930,18,2,30,person_001118_image_000320_conf_77.84.jpg,cam1,junk,junk,cam1,2.9702380952380953,168,499
18/2/1930,18,2,30,person_001119_image_000320_conf_71.67.jpg,cam1,junk,junk,cam1,1.1469115191986645,599,687
18/2/1930,18,2,30,person_001120_image_000320_conf_71.04.jpg,cam1,junk,junk,cam1,2.4166666666666665,180,435
18/2/1938,18,2,38,person_001121_image_000321_conf_92.91.jpg,cam1,good,good,cam1,2.3675373134328357,536,1269
18/2/1938,18,2,38,person_001122_image_000321_conf_79.77.jpg,cam1,junk,junk,cam1,3.0128205128205128,234,705
18-02-43-1,18,2,43,person_001123_image_000322_conf_90.53.jpg,cam1,junk,junk,cam1,2.4770992366412212,524,1298
18-02-43-1,18,2,43,person_001124_image_000322_conf_85.23.jpg,cam1,junk,junk,cam1,2.0697674418604652,301,623
18-02-43-1,18,2,43,person_001125_image_000322_conf_85.21.jpg,cam1,good,good,cam1,3.188202247191011,356,1135
18-02-43-1,18,2,43,person_001126_image_000322_conf_81.52.jpg,cam1,good,good,cam1,2.0614525139664805,358,738
18-02-43-2,18,2,43,person_001127_image_000323_conf_88.43.jpg,cam1,junk,junk,cam1,1.8038067349926794,683,1232
18-02-43-2,18,2,43,person_001128_image_000323_conf_84.81.jpg,cam1,good,good,cam1,3.4631147540983607,244,845
18-02-43-2,18,2,43,person_001129_image_000323_conf_83.39.jpg,cam1,good,good,cam1,2.2623456790123457,324,733
18-02-43-2,18,2,43,person_001130_image_000323_conf_73.00.jpg,cam1,junk,junk,cam1,2.1496598639455784,294,632
18-02-53-1,18,2,53,person_001131_image_000324_conf_91.37.jpg,cam1,junk,junk,cam1,2.008708272859216,689,1384
18-02-53-1,18,2,53,person_001132_image_000324_conf_84.69.jpg,cam1,junk,junk,cam1,2.6779661016949152,236,632
18-02-53-1,18,2,53,person_001133_image_000324_conf_83.72.jpg,cam1,good,good,cam1,2.72972972972973,259,707
18-02-53-1,18,2,53,person_001134_image_000324_conf_81.35.jpg,cam1,junk,junk,cam1,2.751572327044025,318,875
18-02-53-1,18,2,53,person_001135_image_000324_conf_80.12.jpg,cam1,good,good,cam1,2.8527397260273974,292,833
18-02-53-2,18,2,53,person_001136_image_000325_conf_92.20.jpg,cam1,junk,junk,cam1,1.9913793103448276,696,1386
18-02-53-2,18,2,53,person_001137_image_000325_conf_86.33.jpg,cam1,good,good,cam1,2.7389558232931726,249,682
18-02-53-2,18,2,53,person_001138_image_000325_conf_85.25.jpg,cam1,junk,junk,cam1,2.6333333333333333,240,632
18-02-53-2,18,2,53,person_001139_image_000325_conf_81.88.jpg,cam1,good,good,cam1,2.8585858585858586,297,849
18-02-53-2,18,2,53,person_001140_image_000325_conf_80.65.jpg,cam1,good,good,cam1,2.920265780730897,301,879
18/2/1957,18,2,57,person_001141_image_000326_conf_91.61.jpg,cam1,good,good,cam1,2.5679245283018868,530,1361
18/2/1957,18,2,57,person_001142_image_000326_conf_86.78.jpg,cam1,junk,junk,cam1,2.441860465116279,258,630
18/2/1957,18,2,57,person_001143_image_000326_conf_83.19.jpg,cam1,good,good,cam1,2.639344262295082,305,805
18/2/1957,18,2,57,person_001144_image_000326_conf_81.43.jpg,cam1,junk,junk,cam1,6.202185792349726,183,1135
18-02-58-1,18,2,58,person_001145_image_000327_conf_90.64.jpg,cam1,good,good,cam1,2.5045871559633026,545,1365
18-02-58-1,18,2,58,person_001146_image_000327_conf_83.97.jpg,cam1,junk,junk,cam1,2.6737288135593222,236,631
18-02-58-1,18,2,58,person_001147_image_000327_conf_80.90.jpg,cam1,good,good,cam1,2.4350877192982456,285,694
18-02-58-1,18,2,58,person_001148_image_000327_conf_80.32.jpg,cam1,good,good,cam1,2.5197368421052633,304,766
18-02-58-1,18,2,58,person_001149_image_000327_conf_71.09.jpg,cam1,good,good,cam1,2.7414330218068534,321,880
18-02-58-2,18,2,58,person_001150_image_000328_conf_91.28.jpg,cam1,good,good,cam1,2.5202952029520294,542,1366
18-02-58-2,18,2,58,person_001151_image_000328_conf_83.51.jpg,cam1,junk,junk,cam1,5.990566037735849,212,1270
18-02-58-2,18,2,58,person_001152_image_000328_conf_83.31.jpg,cam1,junk,junk,cam1,2.237410071942446,278,622
18-02-58-2,18,2,58,person_001153_image_000328_conf_82.96.jpg,cam1,good,good,cam1,2.525252525252525,297,750
18-03-00-1,18,3,0,person_001154_image_000329_conf_91.72.jpg,cam1,good,good,cam1,2.5074626865671643,536,1344
18-03-00-1,18,3,0,person_001155_image_000329_conf_85.13.jpg,cam1,junk,junk,cam1,2.6307053941908713,241,634
18-03-00-1,18,3,0,person_001156_image_000329_conf_82.46.jpg,cam1,junk,junk,cam1,5.285123966942149,242,1279
18-03-00-1,18,3,0,person_001157_image_000329_conf_74.59.jpg,cam1,good,good,cam1,3.012987012987013,231,696
18-03-00-2,18,3,0,person_001158_image_000330_conf_91.65.jpg,cam1,good,good,cam1,2.5018587360594795,538,1346
18-03-00-2,18,3,0,person_001159_image_000330_conf_84.33.jpg,cam1,good,good,cam1,4.789667896678967,271,1298
18-03-00-2,18,3,0,person_001160_image_000330_conf_84.07.jpg,cam1,junk,junk,cam1,2.5901639344262297,244,632
18-03-02-1,18,3,2,person_001161_image_000331_conf_91.73.jpg,cam1,good,good,cam1,2.533707865168539,534,1353
18-03-02-1,18,3,2,person_001162_image_000331_conf_86.30.jpg,cam1,good,good,cam1,2.190058479532164,342,749
18-03-02-1,18,3,2,person_001163_image_000331_conf_85.03.jpg,cam1,junk,junk,cam1,2.5668016194331984,247,634
18-03-02-1,18,3,2,person_001164_image_000331_conf_79.74.jpg,cam1,good,good,cam1,4.017182130584192,291,1169
18-03-02-1,18,3,2,person_001165_image_000331_conf_77.82.jpg,cam1,good,good,cam1,2.7355371900826446,242,662
18-03-02-2,18,3,2,person_001166_image_000332_conf_91.63.jpg,cam1,good,good,cam1,2.5469924812030076,532,1355
