file_id,hour,minute,second,cropped_filename,cam_id,person_id,class
17-58-10-2,17,58,10,person_000765_image_000221_conf_80.41.jpg,cam1,junk,junk
17-58-11,17,58,11,person_000766_image_000222_conf_83.42.jpg,cam1,good,good
17-58-11,17,58,11,person_000767_image_000222_conf_81.16.jpg,cam1,junk,junk
17-58-11,17,58,11,person_000768_image_000222_conf_77.97.jpg,cam1,good,good
17-58-14,17,58,14,person_000769_image_000223_conf_90.82.jpg,cam1,good,good
17-58-14,17,58,14,person_000770_image_000223_conf_86.08.jpg,cam1,junk,junk
17-58-14,17,58,14,person_000771_image_000223_conf_72.48.jpg,cam1,good,good
17-58-14,17,58,14,person_000772_image_000223_conf_71.82.jpg,cam1,junk,junk
17-58-16,17,58,16,person_000773_image_000224_conf_83.79.jpg,cam1,junk,junk
17-58-16,17,58,16,person_000774_image_000224_conf_75.01.jpg,cam1,person19,good
17-58-16,17,58,16,person_000775_image_000224_conf_74.75.jpg,cam1,junk,junk
17-58-17-1,17,58,17,person_000776_image_000225_conf_81.42.jpg,cam1,junk,junk
17-58-17-1,17,58,17,person_000777_image_000225_conf_80.79.jpg,cam1,person19,good
17-58-17-1,17,58,17,person_000778_image_000225_conf_80.29.jpg,cam1,good,good
17-58-17-1,17,58,17,person_000779_image_000225_conf_78.54.jpg,cam1,junk,junk
17-58-17-2,17,58,17,person_000780_image_000226_conf_85.51.jpg,cam1,good,good
17-58-17-2,17,58,17,person_000781_image_000226_conf_83.90.jpg,cam1,junk,junk
17-58-17-2,17,58,17,person_000782_image_000226_conf_82.85.jpg,cam1,person19,good
17-58-17-2,17,58,17,person_000783_image_000226_conf_77.17.jpg,cam1,junk,junk
17-58-22,17,58,22,person_000784_image_000227_conf_86.67.jpg,cam1,junk,junk
17-58-22,17,58,22,person_000785_image_000227_conf_77.16.jpg,cam1,junk,junk
17-58-25,17,58,25,person_000786_image_000228_conf_87.02.jpg,cam1,junk,junk
17-58-25,17,58,25,person_000787_image_000228_conf_79.39.jpg,cam1,junk,junk
17-58-25,17,58,25,person_000788_image_000228_conf_70.02.jpg,cam1,junk,junk
17-58-29-1,17,58,29,person_000789_image_000229_conf_80.64.jpg,cam1,junk,junk
17-58-29-1,17,58,29,person_000790_image_000229_conf_79.76.jpg,cam1,good,good
17-58-29-1,17,58,29,person_000791_image_000229_conf_74.69.jpg,cam1,junk,junk
17-58-29-2,17,58,29,person_000792_image_000230_conf_88.09.jpg,cam1,junk,junk
17-58-29-2,17,58,29,person_000793_image_000230_conf_84.43.jpg,cam1,good,good
17-58-30,17,58,30,person_000794_image_000232_conf_83.17.jpg,cam1,junk,junk
17-58-30,17,58,30,person_000795_image_000232_conf_78.26.jpg,cam1,junk,junk
17-58-30,17,58,30,person_000796_image_000232_conf_76.21.jpg,cam1,junk,junk
17-58-30,17,58,30,person_000797_image_000232_conf_70.55.jpg,cam1,good,good
17-58-31,17,58,31,person_000798_image_000233_conf_87.20.jpg,cam1,good,good
17-58-31,17,58,31,person_000799_image_000233_conf_84.40.jpg,cam1,junk,junk
17-58-31,17,58,31,person_000800_image_000233_conf_77.39.jpg,cam1,good,good
17-58-31,17,58,31,person_000801_image_000233_conf_74.04.jpg,cam1,junk,junk
17-58-31,17,58,31,person_000802_image_000233_conf_72.12.jpg,cam1,junk,junk
17-58-35,17,58,35,person_000803_image_000234_conf_82.73.jpg,cam1,junk,junk
17-58-35,17,58,35,person_000804_image_000234_conf_75.67.jpg,cam1,junk,junk
17-58-38,17,58,38,person_000805_image_000235_conf_78.54.jpg,cam1,good,good
17-58-38,17,58,38,person_000806_image_000235_conf_74.83.jpg,cam1,junk,junk
17-58-38,17,58,38,person_000807_image_000235_conf_73.65.jpg,cam1,good,good
17-58-41,17,58,41,person_000808_image_000236_conf_82.52.jpg,cam1,junk,junk
17-58-41,17,58,41,person_000809_image_000236_conf_82.01.jpg,cam1,good,good
17-58-41,17,58,41,person_000810_image_000236_conf_75.89.jpg,cam1,good,good
17-58-41,17,58,41,person_000811_image_000236_conf_73.29.jpg,cam1,junk,junk
17-58-42,17,58,42,person_000812_image_000237_conf_84.20.jpg,cam1,good,good
17-58-42,17,58,42,person_000813_image_000237_conf_83.51.jpg,cam1,junk,junk
17-58-42,17,58,42,person_000814_image_000237_conf_76.32.jpg,cam1,junk,junk
17-58-45,17,58,45,person_000815_image_000238_conf_86.20.jpg,cam1,junk,junk
17-58-45,17,58,45,person_000816_image_000238_conf_77.86.jpg,cam1,good,good
17-58-49,17,58,49,person_000817_image_000239_conf_82.36.jpg,cam1,junk,junk
17-58-49,17,58,49,person_000818_image_000239_conf_74.09.jpg,cam1,good,good
17-58-53,17,58,53,person_000819_image_000240_conf_84.23.jpg,cam1,good,good
17-58-53,17,58,53,person_000820_image_000240_conf_73.84.jpg,cam1,junk,junk
17-58-53,17,58,53,person_000821_image_000240_conf_73.46.jpg,cam1,junk,junk
17-58-58,17,58,58,person_000822_image_000241_conf_89.69.jpg,cam1,good,good
17-58-58,17,58,58,person_000823_image_000241_conf_82.07.jpg,cam1,good,good
17-58-58,17,58,58,person_000824_image_000241_conf_76.61.jpg,cam1,junk,junk
17-58-58,17,58,58,person_000825_image_000241_conf_71.19.jpg,cam1,junk,junk
17-59-06,17,59,06,person_000826_image_000242_conf_85.01.jpg,cam1,junk,junk
17-59-06,17,59,06,person_000827_image_000242_conf_84.27.jpg,cam1,good,good
17-59-06,17,59,06,person_000828_image_000242_conf_82.69.jpg,cam1,good,good
17-59-06,17,59,06,person_000829_image_000242_conf_74.73.jpg,cam1,good,good
17-59-06,17,59,06,person_000830_image_000242_conf_72.23.jpg,cam1,junk,junk
17-59-12,17,59,12,person_000831_image_000243_conf_88.23.jpg,cam1,junk,junk
17-59-12,17,59,12,person_000832_image_000243_conf_86.10.jpg,cam1,junk,junk
17-59-12,17,59,12,person_000833_image_000243_conf_81.83.jpg,cam1,good,good
17-59-12,17,59,12,person_000834_image_000243_conf_77.20.jpg,cam1,good,good
17-59-12,17,59,12,person_000835_image_000243_conf_74.72.jpg,cam1,junk,junk
17-59-12,17,59,12,person_000836_image_000243_conf_73.85.jpg,cam1,junk,junk
17-59-13-1,17,59,13,person_000837_image_000244_conf_86.55.jpg,cam1,good,good
17-59-13-1,17,59,13,person_000838_image_000244_conf_86.28.jpg,cam1,junk,junk
17-59-13-1,17,59,13,person_000839_image_000244_conf_80.91.jpg,cam1,good,good
17-59-13-1,17,59,13,person_000840_image_000244_conf_80.06.jpg,cam1,good,good
17-59-13-1,17,59,13,person_000841_image_000244_conf_72.69.jpg,cam1,junk,junk
17-59-13-2,17,59,13,person_000842_image_000245_conf_87.90.jpg,cam1,good,good
17-59-13-2,17,59,13,person_000843_image_000245_conf_87.13.jpg,cam1,junk,junk
17-59-13-2,17,59,13,person_000844_image_000245_conf_79.01.jpg,cam1,junk,junk
17-59-13-2,17,59,13,person_000845_image_000245_conf_75.21.jpg,cam1,junk,junk
17-59-13-2,17,59,13,person_000846_image_000245_conf_72.25.jpg,cam1,good,good
17-59-13-2,17,59,13,person_000847_image_000245_conf_70.36.jpg,cam1,good,good
17-59-18,17,59,18,person_000848_image_000246_conf_86.72.jpg,cam1,good,good
17-59-18,17,59,18,person_000849_image_000246_conf_84.28.jpg,cam1,good,good
17-59-19-1,17,59,19,person_000850_image_000247_conf_86.08.jpg,cam1,junk,junk
17-59-19-1,17,59,19,person_000851_image_000247_conf_84.55.jpg,cam1,good,good
17-59-19-1,17,59,19,person_000852_image_000247_conf_78.37.jpg,cam1,junk,junk
17-59-19-1,17,59,19,person_000853_image_000247_conf_75.50.jpg,cam1,junk,junk
17-59-19-2,17,59,19,person_000854_image_000248_conf_85.41.jpg,cam1,junk,junk
17-59-19-2,17,59,19,person_000855_image_000248_conf_80.05.jpg,cam1,good,good
17-59-19-2,17,59,19,person_000856_image_000248_conf_78.43.jpg,cam1,good,good
17-59-19-2,17,59,19,person_000857_image_000248_conf_71.31.jpg,cam1,good,good
17-59-19-2,17,59,19,person_000858_image_000248_conf_70.54.jpg,cam1,junk,junk
17-59-19-3,17,59,19,person_000859_image_000249_conf_80.59.jpg,cam1,good,good
17-59-19-3,17,59,19,person_000860_image_000249_conf_78.00.jpg,cam1,junk,junk
17-59-19-3,17,59,19,person_000861_image_000249_conf_76.19.jpg,cam1,good,good
17-59-23,17,59,23,person_000862_image_000250_conf_82.79.jpg,cam1,junk,junk
17-59-23,17,59,23,person_000863_image_000250_conf_78.99.jpg,cam1,good,good
17-59-23,17,59,23,person_000864_image_000250_conf_77.35.jpg,cam1,junk,junk
17-59-23,17,59,23,person_000865_image_000250_conf_74.71.jpg,cam1,good,good
17-59-23,17,59,23,person_000866_image_000250_conf_73.29.jpg,cam1,junk,junk
17-59-24-1,17,59,24,person_000867_image_000251_conf_83.36.jpg,cam1,junk,junk
17-59-24-1,17,59,24,person_000868_image_000251_conf_81.74.jpg,cam1,good,good
17-59-24-1,17,59,24,person_000869_image_000251_conf_81.17.jpg,cam1,junk,junk
17-59-24-1,17,59,24,person_000870_image_000251_conf_74.06.jpg,cam1,good,good
17-59-24-1,17,59,24,person_000871_image_000251_conf_73.05.jpg,cam1,junk,junk
17-59-24-1,17,59,24,person_000872_image_000251_conf_72.99.jpg,cam1,junk,junk
17-59-24-2,17,59,24,person_000873_image_000252_conf_85.47.jpg,cam1,good,good
17-59-24-2,17,59,24,person_000874_image_000252_conf_78.77.jpg,cam1,good,good
17-59-24-2,17,59,24,person_000875_image_000252_conf_77.92.jpg,cam1,junk,junk
17-59-24-2,17,59,24,person_000876_image_000252_conf_77.23.jpg,cam1,junk,junk
17-59-24-2,17,59,24,person_000877_image_000252_conf_70.08.jpg,cam1,junk,junk
17-59-27,17,59,27,person_000878_image_000253_conf_85.43.jpg,cam1,junk,junk
17-59-27,17,59,27,person_000879_image_000253_conf_78.99.jpg,cam1,junk,junk
17-59-27,17,59,27,person_000880_image_000253_conf_78.83.jpg,cam1,good,good
17-59-27,17,59,27,person_000881_image_000253_conf_76.50.jpg,cam1,junk,junk
17-59-27,17,59,27,person_000882_image_000253_conf_75.07.jpg,cam1,good,good
17-59-28,17,59,28,person_000883_image_000254_conf_93.36.jpg,cam1,good,good
17-59-28,17,59,28,person_000884_image_000254_conf_83.33.jpg,cam1,junk,junk
17-59-28,17,59,28,person_000885_image_000254_conf_82.02.jpg,cam1,junk,junk
17-59-28,17,59,28,person_000886_image_000254_conf_78.36.jpg,cam1,good,good
17-59-28,17,59,28,person_000887_image_000254_conf_77.85.jpg,cam1,junk,junk
17-59-28,17,59,28,person_000888_image_000254_conf_77.63.jpg,cam1,junk,junk
17-59-29,17,59,29,person_000889_image_000255_conf_91.39.jpg,cam1,good,good
17-59-29,17,59,29,person_000890_image_000255_conf_77.70.jpg,cam1,junk,junk
17-59-29,17,59,29,person_000891_image_000255_conf_76.41.jpg,cam1,junk,junk
17-59-29,17,59,29,person_000892_image_000255_conf_76.26.jpg,cam1,good,good
17-59-29,17,59,29,person_000893_image_000255_conf_75.67.jpg,cam1,junk,junk
17-59-29,17,59,29,person_000894_image_000255_conf_70.09.jpg,cam1,junk,junk
17-59-30,17,59,30,person_000895_image_000256_conf_91.93.jpg,cam1,good,good
17-59-30,17,59,30,person_000896_image_000256_conf_80.31.jpg,cam1,junk,junk
17-59-30,17,59,30,person_000897_image_000256_conf_77.56.jpg,cam1,good,good
17-59-33-1,17,59,33,person_000898_image_000257_conf_91.97.jpg,cam1,good,good
17-59-33-1,17,59,33,person_000899_image_000257_conf_86.01.jpg,cam1,junk,junk
17-59-33-1,17,59,33,person_000900_image_000257_conf_80.47.jpg,cam1,good,good
17-59-33-1,17,59,33,person_000901_image_000257_conf_70.61.jpg,cam1,junk,junk
17-59-33-2,17,59,33,person_000902_image_000258_conf_92.87.jpg,cam1,good,good
17-59-33-2,17,59,33,person_000903_image_000258_conf_75.95.jpg,cam1,junk,junk
17-59-33-2,17,59,33,person_000904_image_000258_conf_75.09.jpg,cam1,junk,junk
17-59-39,17,59,39,person_000905_image_000259_conf_91.83.jpg,cam1,good,good
17-59-39,17,59,39,person_000906_image_000259_conf_83.93.jpg,cam1,junk,junk
17-59-40-1,17,59,40,person_000907_image_000260_conf_92.33.jpg,cam1,good,good
17-59-40-2,17,59,40,person_000908_image_000261_conf_89.96.jpg,cam1,good,good
17-59-40-2,17,59,40,person_000909_image_000261_conf_81.43.jpg,cam1,junk,junk
17-59-40-2,17,59,40,person_000910_image_000261_conf_77.60.jpg,cam1,junk,junk
17-59-41-1,17,59,41,person_000911_image_000262_conf_92.33.jpg,cam1,good,good
17-59-41-1,17,59,41,person_000912_image_000262_conf_76.60.jpg,cam1,junk,junk
17-59-41-1,17,59,41,person_000913_image_000262_conf_73.70.jpg,cam1,junk,junk
17-59-41-2,17,59,41,person_000914_image_000263_conf_92.15.jpg,cam1,good,good
17-59-41-2,17,59,41,person_000915_image_000263_conf_71.03.jpg,cam1,junk,junk
17-59-43-1,17,59,43,person_000916_image_000264_conf_90.90.jpg,cam1,good,good
17-59-43-1,17,59,43,person_000917_image_000264_conf_75.66.jpg,cam1,junk,junk
17-59-43-1,17,59,43,person_000918_image_000264_conf_73.36.jpg,cam1,junk,junk
17-59-43-2,17,59,43,person_000919_image_000265_conf_89.65.jpg,cam1,good,good
17-59-43-2,17,59,43,person_000920_image_000265_conf_79.95.jpg,cam1,good,good
17-59-43-2,17,59,43,person_000921_image_000265_conf_77.20.jpg,cam1,junk,junk
17-59-43-2,17,59,43,person_000922_image_000265_conf_77.16.jpg,cam1,good,good
17-59-43-2,17,59,43,person_000923_image_000265_conf_77.03.jpg,cam1,junk,junk
17-59-47-1,17,59,47,person_000924_image_000266_conf_91.79.jpg,cam1,good,good
17-59-47-1,17,59,47,person_000925_image_000266_conf_86.23.jpg,cam1,junk,junk
17-59-47-1,17,59,47,person_000926_image_000266_conf_76.50.jpg,cam1,good,good
17-59-47-2,17,59,47,person_000927_image_000267_conf_91.18.jpg,cam1,good,good
17-59-47-2,17,59,47,person_000928_image_000267_conf_85.74.jpg,cam1,junk,junk
17-59-52,17,59,52,person_000929_image_000268_conf_90.02.jpg,cam1,good,good
17-59-52,17,59,52,person_000930_image_000268_conf_71.83.jpg,cam1,good,good
17-59-55,17,59,55,person_000931_image_000269_conf_89.05.jpg,cam1,good,good
17-59-55,17,59,55,person_000932_image_000269_conf_73.53.jpg,cam1,good,good
17-59-57,17,59,57,person_000933_image_000270_conf_90.76.jpg,cam1,good,good
17-59-57,17,59,57,person_000934_image_000270_conf_86.73.jpg,cam1,good,good
17-59-57,17,59,57,person_000935_image_000270_conf_73.69.jpg,cam1,junk,junk
17-59-59,17,59,59,person_000936_image_000271_conf_84.13.jpg,cam1,good,good
17-59-59,17,59,59,person_000937_image_000271_conf_72.59.jpg,cam1,junk,junk
18-00-01-1,18,00,01,person_000938_image_000272_conf_82.78.jpg,cam1,good,good
18-00-01-1,18,00,01,person_000939_image_000272_conf_80.73.jpg,cam1,junk,junk
18-00-01-1,18,00,01,person_000940_image_000272_conf_74.55.jpg,cam1,junk,junk
18-00-01-1,18,00,01,person_000941_image_000272_conf_71.71.jpg,cam1,junk,junk
18-00-01-2,18,00,01,person_000942_image_000273_conf_78.43.jpg,cam1,junk,junk
18-00-01-2,18,00,01,person_000943_image_000273_conf_77.91.jpg,cam1,junk,junk
18-00-01-2,18,00,01,person_000944_image_000273_conf_77.78.jpg,cam1,good,good
18-00-01-2,18,00,01,person_000945_image_000273_conf_75.58.jpg,cam1,good,good
18-00-01-2,18,00,01,person_000946_image_000273_conf_75.30.jpg,cam1,good,good
18-00-01-2,18,00,01,person_000947_image_000273_conf_74.61.jpg,cam1,junk,junk
18-00-01-2,18,00,01,person_000948_image_000273_conf_71.37.jpg,cam1,junk,junk
18-00-01-3,18,00,01,person_000949_image_000274_conf_78.71.jpg,cam1,junk,junk
18-00-01-3,18,00,01,person_000950_image_000274_conf_76.27.jpg,cam1,good,good
18-00-07-1,18,00,07,person_000951_image_000275_conf_86.78.jpg,cam1,junk,junk
18-00-07-1,18,00,07,person_000952_image_000275_conf_80.77.jpg,cam1,good,good
18-00-07-1,18,00,07,person_000953_image_000275_conf_80.32.jpg,cam1,good,good
18-00-07-1,18,00,07,person_000954_image_000275_conf_73.65.jpg,cam1,junk,junk
18-00-07-1,18,00,07,person_000955_image_000275_conf_72.58.jpg,cam1,junk,junk
18-00-07-2,18,00,07,person_000956_image_000276_conf_88.97.jpg,cam1,junk,junk
18-00-07-2,18,00,07,person_000957_image_000276_conf_84.99.jpg,cam1,junk,junk
18-00-07-2,18,00,07,person_000958_image_000276_conf_79.83.jpg,cam1,good,good
18-00-07-2,18,00,07,person_000959_image_000276_conf_74.78.jpg,cam1,junk,junk
18-00-07-2,18,00,07,person_000960_image_000276_conf_73.94.jpg,cam1,junk,junk
18-00-10-1,18,00,10,person_000961_image_000277_conf_78.82.jpg,cam1,good,good
18-00-10-1,18,00,10,person_000962_image_000277_conf_73.24.jpg,cam1,good,good
18-00-10-2,18,00,10,person_000963_image_000278_conf_88.04.jpg,cam1,good,good
18-00-10-2,18,00,10,person_000964_image_000278_conf_81.14.jpg,cam1,junk,junk
18-00-10-2,18,00,10,person_000965_image_000278_conf_79.41.jpg,cam1,good,good
18-00-10-2,18,00,10,person_000966_image_000278_conf_79.23.jpg,cam1,good,good
18-00-13,18,00,13,person_000967_image_000279_conf_90.39.jpg,cam1,junk,junk
18-00-13,18,00,13,person_000968_image_000279_conf_86.65.jpg,cam1,good,good
18-00-13,18,00,13,person_000969_image_000279_conf_86.62.jpg,cam1,junk,junk
18-00-13,18,00,13,person_000970_image_000279_conf_70.01.jpg,cam1,junk,junk
18-00-15-1,18,00,15,person_000971_image_000280_conf_87.37.jpg,cam1,junk,junk
18-00-15-1,18,00,15,person_000972_image_000280_conf_86.01.jpg,cam1,good,good
18-00-15-1,18,00,15,person_000973_image_000280_conf_81.04.jpg,cam1,good,good
18-00-15-1,18,00,15,person_000974_image_000280_conf_80.15.jpg,cam1,junk,junk
18-00-15-1,18,00,15,person_000975_image_000280_conf_73.84.jpg,cam1,junk,junk
18-00-15-2,18,00,15,person_000976_image_000281_conf_89.21.jpg,cam1,junk,junk
18-00-15-2,18,00,15,person_000977_image_000281_conf_87.48.jpg,cam1,junk,junk
18-00-15-2,18,00,15,person_000978_image_000281_conf_83.23.jpg,cam1,good,good
18-00-15-2,18,00,15,person_000979_image_000281_conf_82.97.jpg,cam1,junk,junk
18-00-15-2,18,00,15,person_000980_image_000281_conf_72.72.jpg,cam1,junk,junk
18-00-15-2,18,00,15,person_000981_image_000281_conf_70.54.jpg,cam1,junk,junk
18-00-18-1,18,00,18,person_000982_image_000282_conf_81.12.jpg,cam1,good,good
18-00-18-1,18,00,18,person_000983_image_000282_conf_75.36.jpg,cam1,junk,junk
18-00-18-1,18,00,18,person_000984_image_000282_conf_75.10.jpg,cam1,junk,junk
18-00-18-2,18,00,18,person_000985_image_000283_conf_81.27.jpg,cam1,junk,junk
18-00-18-2,18,00,18,person_000986_image_000283_conf_80.87.jpg,cam1,good,good
18-00-24,18,00,24,person_000987_image_000284_conf_80.42.jpg,cam1,junk,junk
18-00-24,18,00,24,person_000988_image_000284_conf_79.69.jpg,cam1,good,good
18-00-24,18,00,24,person_000989_image_000284_conf_76.64.jpg,cam1,junk,junk
18-00-24,18,00,24,person_000990_image_000284_conf_73.25.jpg,cam1,good,good
18-00-24,18,00,24,person_000991_image_000284_conf_72.84.jpg,cam1,junk,junk
18-00-56,18,00,56,person_000992_image_000285_conf_87.16.jpg,cam1,junk,junk
18-00-56,18,00,56,person_000993_image_000285_conf_81.68.jpg,cam1,good,good
18-00-56,18,00,56,person_000994_image_000285_conf_78.89.jpg,cam1,good,good
18-00-56,18,00,56,person_000995_image_000285_conf_77.04.jpg,cam1,good,good
18/1/2000,18,01,00,person_000996_image_000286_conf_86.47.jpg,cam1,good,good
18/1/2000,18,01,00,person_000997_image_000286_conf_81.66.jpg,cam1,junk,junk
18/1/2000,18,01,00,person_000998_image_000286_conf_75.17.jpg,cam1,junk,junk
18/1/2000,18,01,00,person_000999_image_000286_conf_73.44.jpg,cam1,junk,junk
18/1/2007,18,01,07,person_001000_image_000287_conf_87.90.jpg,cam1,good,good
18/1/2007,18,01,07,person_001001_image_000287_conf_72.39.jpg,cam1,good,good
18/1/2007,18,01,07,person_001002_image_000287_conf_72.37.jpg,cam1,junk,junk
18/1/2019,18,01,19,person_001003_image_000288_conf_77.40.jpg,cam1,junk,junk
18/1/2019,18,01,19,person_001004_image_000288_conf_71.51.jpg,cam1,junk,junk
18/1/2028,18,01,28,person_001005_image_000289_conf_91.77.jpg,cam1,junk,junk
18/1/2028,18,01,28,person_001006_image_000289_conf_87.99.jpg,cam1,junk,junk
18/1/2028,18,01,28,person_001007_image_000289_conf_78.15.jpg,cam1,good,good
18/1/2028,18,01,28,person_001008_image_000289_conf_74.46.jpg,cam1,junk,junk
18/1/2028,18,01,28,person_001009_image_000289_conf_72.65.jpg,cam1,junk,junk
18/1/2028,18,01,28,person_001010_image_000289_conf_70.96.jpg,cam1,junk,junk
18/1/2028,18,01,28,person_001011_image_000289_conf_70.81.jpg,cam1,junk,junk
18/1/1932,18,01,32,person_001012_image_000290_conf_92.65.jpg,cam1,good,good
18/1/1932,18,01,32,person_001013_image_000290_conf_82.91.jpg,cam1,good,good
18/1/1932,18,01,32,person_001014_image_000290_conf_75.41.jpg,cam1,junk,junk
18/1/1932,18,01,32,person_001015_image_000290_conf_74.14.jpg,cam1,junk,junk
18-01-34-1,18,01,34,person_001016_image_000291_conf_85.35.jpg,cam1,junk,junk
18-01-34-1,18,01,34,person_001017_image_000291_conf_84.46.jpg,cam1,good,good
18-01-34-1,18,01,34,person_001018_image_000291_conf_76.54.jpg,cam1,junk,junk
18-01-34-1,18,01,34,person_001019_image_000291_conf_73.51.jpg,cam1,junk,junk
18-01-34-2,18,01,34,person_001020_image_000292_conf_91.16.jpg,cam1,junk,junk
18-01-34-2,18,01,34,person_001021_image_000292_conf_78.07.jpg,cam1,good,good
18-01-34-2,18,01,34,person_001022_image_000292_conf_73.61.jpg,cam1,junk,junk
18/1/1937,18,01,37,person_001023_image_000293_conf_86.62.jpg,cam1,junk,junk
18/1/1937,18,01,37,person_001024_image_000293_conf_85.70.jpg,cam1,junk,junk
18/1/1937,18,01,37,person_001025_image_000293_conf_81.64.jpg,cam1,good,good
18/1/1937,18,01,37,person_001026_image_000293_conf_76.28.jpg,cam1,junk,junk
18/1/1937,18,01,37,person_001027_image_000293_conf_73.76.jpg,cam1,good,good
18-01-40-1,18,01,40,person_001028_image_000294_conf_84.79.jpg,cam1,good,good
18-01-40-1,18,01,40,person_001029_image_000294_conf_76.52.jpg,cam1,junk,junk
18-01-40-1,18,01,40,person_001030_image_000294_conf_75.85.jpg,cam1,junk,junk
18-01-40-1,18,01,40,person_001031_image_000294_conf_75.56.jpg,cam1,good,good
18-01-40-2,18,01,40,person_001032_image_000295_conf_86.78.jpg,cam1,good,good
18-01-40-2,18,01,40,person_001033_image_000295_conf_76.92.jpg,cam1,junk,junk
18-01-40-2,18,01,40,person_001034_image_000295_conf_71.41.jpg,cam1,junk,junk
18-01-47-1,18,01,47,person_001035_image_000296_conf_89.87.jpg,cam1,good,good
18-01-47-1,18,01,47,person_001036_image_000296_conf_79.97.jpg,cam1,junk,junk
18-01-47-1,18,01,47,person_001037_image_000296_conf_75.81.jpg,cam1,junk,junk
18-01-47-1,18,01,47,person_001038_image_000296_conf_71.24.jpg,cam1,junk,junk
18-01-47-2,18,01,47,person_001039_image_000297_conf_88.41.jpg,cam1,good,good
18-01-47-2,18,01,47,person_001040_image_000297_conf_82.89.jpg,cam1,junk,junk
18-01-47-2,18,01,47,person_001041_image_000297_conf_76.08.jpg,cam1,good,good
18/1/1948,18,01,48,person_001042_image_000298_conf_90.55.jpg,cam1,junk,junk
18/1/1948,18,01,48,person_001043_image_000298_conf_74.18.jpg,cam1,junk,junk
18/1/1948,18,01,48,person_001044_image_000298_conf_70.71.jpg,cam1,good,good
18/1/1953,18,01,53,person_001045_image_000299_conf_82.90.jpg,cam1,good,good
18/1/1953,18,01,53,person_001046_image_000299_conf_78.44.jpg,cam1,junk,junk
18/1/1953,18,01,53,person_001047_image_000299_conf_74.91.jpg,cam1,junk,junk
18-01-56-1,18,01,56,person_001048_image_000300_conf_75.45.jpg,cam1,good,good
18-01-56-1,18,01,56,person_001049_image_000300_conf_75.30.jpg,cam1,junk,junk
18-01-56-2,18,01,56,person_001050_image_000301_conf_86.12.jpg,cam1,good,good
18-01-56-2,18,01,56,person_001051_image_000301_conf_83.31.jpg,cam1,good,good
18-01-56-2,18,01,56,person_001052_image_000301_conf_81.80.jpg,cam1,junk,junk
18-01-56-2,18,01,56,person_001053_image_000301_conf_71.05.jpg,cam1,good,good
18-01-57-1,18,01,57,person_001054_image_000302_conf_81.76.jpg,cam1,good,good
18-01-57-1,18,01,57,person_001055_image_000302_conf_75.03.jpg,cam1,junk,junk
18-01-57-1,18,01,57,person_001056_image_000302_conf_73.50.jpg,cam1,good,good
18-01-57-2,18,01,57,person_001057_image_000303_conf_87.20.jpg,cam1,good,good
18-01-57-2,18,01,57,person_001058_image_000303_conf_78.24.jpg,cam1,junk,junk
18-01-57-2,18,01,57,person_001059_image_000303_conf_77.95.jpg,cam1,junk,junk
18-02-00-1,18,02,00,person_001060_image_000304_conf_80.77.jpg,cam1,good,good
18-02-00-1,18,02,00,person_001061_image_000304_conf_77.72.jpg,cam1,junk,junk
18-02-00-1,18,02,00,person_001062_image_000304_conf_76.95.jpg,cam1,junk,junk
18-02-00-1,18,02,00,person_001063_image_000304_conf_71.86.jpg,cam1,junk,junk
18-02-00-2,18,02,00,person_001064_image_000305_conf_87.85.jpg,cam1,good,good
18-02-00-2,18,02,00,person_001065_image_000305_conf_74.91.jpg,cam1,good,good
18-02-00-2,18,02,00,person_001066_image_000305_conf_72.67.jpg,cam1,junk,junk
18-02-05-1,18,02,05,person_001067_image_000306_conf_87.45.jpg,cam1,good,good
18-02-05-1,18,02,05,person_001068_image_000306_conf_84.57.jpg,cam1,good,good
18-02-05-1,18,02,05,person_001069_image_000306_conf_81.94.jpg,cam1,junk,junk
18-02-05-1,18,02,05,person_001070_image_000306_conf_79.49.jpg,cam1,junk,junk
18-02-05-1,18,02,05,person_001071_image_000306_conf_71.85.jpg,cam1,good,good
18-02-05-1,18,02,05,person_001072_image_000306_conf_70.39.jpg,cam1,junk,junk
18-02-05-2,18,02,05,person_001073_image_000307_conf_86.78.jpg,cam1,good,good
18-02-05-2,18,02,05,person_001074_image_000307_conf_80.06.jpg,cam1,good,good
18-02-05-2,18,02,05,person_001075_image_000307_conf_76.82.jpg,cam1,junk,junk
18/2/2008,18,02,08,person_001076_image_000308_conf_85.92.jpg,cam1,good,good
18/2/2008,18,02,08,person_001077_image_000308_conf_81.33.jpg,cam1,junk,junk
18/2/2008,18,02,08,person_001078_image_000308_conf_80.16.jpg,cam1,junk,junk
18/2/2008,18,02,08,person_001079_image_000308_conf_70.32.jpg,cam1,good,good
18-02-09-1,18,02,09,person_001080_image_000309_conf_89.27.jpg,cam1,good,good
18-02-09-1,18,02,09,person_001081_image_000309_conf_78.19.jpg,cam1,good,good
18-02-09-1,18,02,09,person_001082_image_000309_conf_71.32.jpg,cam1,junk,junk
18-02-09-2,18,02,09,person_001083_image_000310_conf_89.74.jpg,cam1,good,good
18-02-09-2,18,02,09,person_001084_image_000310_conf_84.18.jpg,cam1,junk,junk
18-02-09-2,18,02,09,person_001085_image_000310_conf_78.63.jpg,cam1,good,good
18/2/2014,18,02,14,person_001086_image_000311_conf_81.40.jpg,cam1,good,good
